p,p,0.03342767365676465
e,g,0.03342767365676465
heart,failure,0.03342767365676465
mdxcv,mice,0.03342767365676465
mm,mm,0.03342767365676465
mass,loss,0.03342767365676465
repulsion,attraction,0.03342767365676465
descending,arm,0.03342767365676465
h,photoperiod,0.022285115771176433
g,liter,0.022285115771176433
inner,diameter,0.022285115771176433
y,effect,0.022285115771176433
cell,length,0.022285115771176433
traction,force,0.022285115771176433
traction,stress,0.022285115771176433
stress,adhesion,0.022285115771176433
jama,jama,0.022285115771176433
part,part,0.022285115771176433
air,inflow,0.022285115771176433
gene,program,0.022285115771176433
carbon,stream,0.022285115771176433
wastewater,treatment,0.022285115771176433
plant,effluent,0.022285115771176433
carbon,source,0.022285115771176433
body,weight,0.022285115771176433
mg,kg,0.022285115771176433
body,wt,0.022285115771176433
study,period,0.022285115771176433
litter,decomposition,0.022285115771176433
motor,neuron,0.022285115771176433
subset,motor,0.022285115771176433
loss,litter,0.022285115771176433
plasma,membrane,0.022285115771176433
view,width,0.022285115771176433
ejaculatory,bulb,0.022285115771176433
occurrence,see,0.011142557885588216
savanna,area,0.011142557885588216
cerrado,sensu,0.011142557885588216
stricto,e,0.011142557885588216
m,lycocarpum\r\njournal,0.011142557885588216
state,size,0.011142557885588216
height,brasiliensis,0.011142557885588216
aggregation,active\r\nsearch,0.011142557885588216
number,stage,0.011142557885588216
the\r\npresence,body,0.011142557885588216
part,thrips;,0.011142557885588216
presence,day,0.011142557885588216
sort,we\r\nspent,0.011142557885588216
aggregation,present,0.011142557885588216
plant,\r\neither,0.011142557885588216
field,observation,0.011142557885588216
brasiliensis,nymphs,0.011142557885588216
lycocarpum,plastic,0.011142557885588216
cm,diameter,0.011142557885588216
cm,in\r\nheight,0.011142557885588216
laboratory,order,0.011142557885588216
behaviour,the\r\nstereomicroscope,0.011142557885588216
tubes,period,0.011142557885588216
of\r\nobservation,presence,0.011142557885588216
absence,dictyotus,0.011142557885588216
nymphs,laboratory,0.011142557885588216
order,thrips\r\nwhich,0.011142557885588216
death,presence,0.011142557885588216
brasiliensis,aggregation,0.011142557885588216
field,order,0.011142557885588216
behaviour,adult,0.011142557885588216
larvae,leaf,0.011142557885588216
lycocarpum,brasiliensis,0.011142557885588216
nymphs,dish,0.011142557885588216
stereomicroscope,camera,0.011142557885588216
analysis,mean,0.011142557885588216
deviation,number,0.011142557885588216
stage,of\r\ndevelopment,0.011142557885588216
difference,brasiliensis,0.011142557885588216
