e,g,0.049397352301916615
cell,body,0.03704801422643746
unit,measure,0.03704801422643746
ph,growth,0.03704801422643746
probability,day,0.024698676150958308
day,rain,0.024698676150958308
distribution,probability,0.024698676150958308
tissue,culture,0.024698676150958308
culture,technique,0.024698676150958308
biodiversity,scale,0.024698676150958308
section,pool,0.024698676150958308
fish,head,0.024698676150958308
pool,kokopu,0.024698676150958308
water,quality,0.024698676150958308
model,model,0.024698676150958308
loss,diversity,0.024698676150958308
drift,selection,0.024698676150958308
bottleneck,diversity,0.024698676150958308
cell,wall,0.024698676150958308
load,stress,0.024698676150958308
wood,wood,0.024698676150958308
complement,system,0.024698676150958308
world,everything,0.012349338075479154
speciation,number,0.012349338075479154
time,time,0.012349338075479154
t,knowledge,0.012349338075479154
speciation,notion,0.012349338075479154
world,occurring,0.012349338075479154
contribution,term,0.012349338075479154
issue,output,0.012349338075479154
set,day,0.012349338075479154
time,period,0.012349338075479154
phenomena,probability,0.012349338075479154
outcome,probability,0.012349338075479154
tomorrow,month;,0.012349338075479154
example,probability,0.012349338075479154
probability,probability,0.012349338075479154
rain,month,0.012349338075479154
wet,season,0.012349338075479154
area,rainfall,0.012349338075479154
weather,day,0.012349338075479154
fact,probability,0.012349338075479154
today,rain,0.012349338075479154
yesterday,rain,0.012349338075479154
day,assumption,0.012349338075479154
order,probability,0.012349338075479154
case,day,0.012349338075479154
day,distribution,0.012349338075479154
number,reason,0.012349338075479154
shorthand,algebra,0.012349338075479154
probability,case,0.012349338075479154
event,q,0.012349338075479154
probability,p,0.012349338075479154
number,rain,0.012349338075479154
zero,expansion,0.012349338075479154
p,q,0.012349338075479154
way,system,0.012349338075479154
living,life\x92,0.012349338075479154
setting,meaning,0.012349338075479154
glass\x92,culture,0.012349338075479154
medium,solution,0.012349338075479154
fluid,environment,0.012349338075479154
medium,gas,0.012349338075479154
exchange,surface,0.012349338075479154
gas,cell,0.012349338075479154
type,choice,0.012349338075479154
tissue,medium,0.012349338075479154
weakness,technique,0.012349338075479154
situation,environment,0.012349338075479154
cell,surface,0.012349338075479154
proximity,order,0.012349338075479154
mix,cell,0.012349338075479154
medium,way,0.012349338075479154
cell,vivo,0.012349338075479154
selection,slice,0.012349338075479154
plane,tissue,0.012349338075479154
context,organism,0.012349338075479154
function,extent,0.012349338075479154
usefulness,culture,0.012349338075479154
care,change,0.012349338075479154
environment,choice,0.012349338075479154
order,system,0.012349338075479154
study,connectivity,0.012349338075479154
system,hodology,0.012349338075479154
transport,growth,0.012349338075479154
regrowth,injury,0.012349338075479154
form,crystal,0.012349338075479154
bead,pressure,0.012349338075479154
injection,iontophoresis,0.012349338075479154
polar,compound,0.012349338075479154
tissue,pipette,0.012349338075479154
electrode,tracer,0.012349338075479154
cholera,toxin,0.012349338075479154
dextranbiotin,retrograde,0.012349338075479154
axon,body,0.012349338075479154
wheat,peroxidase,0.012349338075479154
blue,e,0.012349338075479154
g,dextran,0.012349338075479154
tissue,postmortem,0.012349338075479154
biogeography,microbes:,0.012349338075479154
everything,microbiologist,0.012349338075479154
botanist,period,0.012349338075479154
field,microbiology,0.012349338075479154
instance,tobacco,0.012349338075479154
mosaic,disease,0.012349338075479154
agent,bacterium,0.012349338075479154
metabolic,fixation,0.012349338075479154
reduction,culture,0.012349338075479154
scientist,principle,0.012349338075479154
\x91\x91everything,environment,0.012349338075479154
selects\x92\x92,diversity,0.012349338075479154
microbes,e,0.012349338075479154
g,soil,0.012349338075479154
composition,abundance,0.012349338075479154
paper,section,0.012349338075479154
challenge,hypothesis,0.012349338075479154
identification,biogeography,0.012349338075479154
distribution,diversity,0.012349338075479154
\r\n\r\nrecall,water,0.012349338075479154
availability,oxygen,0.012349338075479154
nutrient,status,0.012349338075479154
scale,issue,0.012349338075479154
knowledge,distribution,0.012349338075479154
abundance,soil,0.012349338075479154
example,conservation,0.012349338075479154
role,persistence,0.012349338075479154
plant,community,0.012349338075479154
structure,plant,0.012349338075479154
der,land,0.012349338075479154
use,soil,0.012349338075479154
respect,function,0.012349338075479154
tillage,forest,0.012349338075479154
clearing,development,0.012349338075479154
abundance,variation,0.012349338075479154
decrease,time,0.012349338075479154
conversion,nitrogen,0.012349338075479154
amino,nitrate,0.012349338075479154
ammonia,biodiversity,0.012349338075479154
land,use,0.012349338075479154
biogeography,model,0.012349338075479154
application,concept,0.012349338075479154
biogeography,plant,0.012349338075479154
animal,biogeography,0.012349338075479154
plant,diversity,0.012349338075479154
plant,animal,0.012349338075479154
diversity;,water,0.012349338075479154
availability,form,0.012349338075479154
precipitation,south,0.012349338075479154
equator,elevation,0.012349338075479154
benthic,kelp,0.012349338075479154
zone,shore,0.012349338075479154
biota,floor,0.012349338075479154
food,surface,0.012349338075479154
food,stratum,0.012349338075479154
surface,production,0.012349338075479154
resource,water,0.012349338075479154
column,water,0.012349338075479154
concentration,saturation,0.012349338075479154
bioluminescence,interaction,0.012349338075479154
water,information,0.012349338075479154
energy,pressure,0.012349338075479154
m,depth,0.012349338075479154
pressure,site,0.012349338075479154
perspective,end,0.012349338075479154
glaciation,substrate,0.012349338075479154
type,rock,0.012349338075479154
sediment,sediment,0.012349338075479154
variation,particle,0.012349338075479154
size,gravel,0.012349338075479154
>,sand,0.012349338075479154
clay,depth;,0.012349338075479154
